"Vehicle","Country","Year","Stage","ktons"
"Production Scrap","United States",2040,"Pre-processing (ktons of battery)",191.175447308981
"Production Scrap","United States",2040,"Refining (ktons of black mass)",54.5112501401286
"Production Scrap","United States",2041,"Pre-processing (ktons of battery)",191.141004584124
"Production Scrap","United States",2041,"Refining (ktons of black mass)",54.5145436913798
"Production Scrap","United States",2042,"Pre-processing (ktons of battery)",191.114951598146
"Production Scrap","United States",2042,"Refining (ktons of black mass)",54.5175049684328
"Production Scrap","United States",2043,"Pre-processing (ktons of battery)",191.117085061928
"Production Scrap","United States",2043,"Refining (ktons of black mass)",54.531326260101
"Production Scrap","United States",2044,"Pre-processing (ktons of battery)",191.133108437118
"Production Scrap","United States",2044,"Refining (ktons of black mass)",54.548582835458
"Production Scrap","United States",2045,"Pre-processing (ktons of battery)",191.119985228112
"Production Scrap","United States",2045,"Refining (ktons of black mass)",54.5498352808139
"Production Scrap","United States",2046,"Pre-processing (ktons of battery)",191.122902388443
"Production Scrap","United States",2046,"Refining (ktons of black mass)",54.5553993296617
"Production Scrap","United States",2047,"Pre-processing (ktons of battery)",191.171451238342
"Production Scrap","United States",2047,"Refining (ktons of black mass)",54.5785020187816
"Production Scrap","United States",2048,"Pre-processing (ktons of battery)",191.248826748148
"Production Scrap","United States",2048,"Refining (ktons of black mass)",54.6125305671925
"Production Scrap","United States",2049,"Pre-processing (ktons of battery)",191.312329834656
"Production Scrap","United States",2049,"Refining (ktons of black mass)",54.637334004627
"Production Scrap","United States",2050,"Pre-processing (ktons of battery)",191.365297384347
"Production Scrap","United States",2050,"Refining (ktons of black mass)",54.6564620858575
"Stationary Storage","Canada",2025,"Pre-processing (ktons of battery)",0.690920724916624
"Stationary Storage","Canada",2025,"Refining (ktons of black mass)",0.207276217474987
"Stationary Storage","Canada",2026,"Pre-processing (ktons of battery)",0.72698421984845
"Stationary Storage","Canada",2026,"Refining (ktons of black mass)",0.218095265954535
"Stationary Storage","Canada",2027,"Pre-processing (ktons of battery)",1.12035213600229
"Stationary Storage","Canada",2027,"Refining (ktons of black mass)",0.336105640800686
"Stationary Storage","Canada",2028,"Pre-processing (ktons of battery)",1.70577493049964
"Stationary Storage","Canada",2028,"Refining (ktons of black mass)",0.511732479149893
"Stationary Storage","Canada",2029,"Pre-processing (ktons of battery)",2.54903313114621
"Stationary Storage","Canada",2029,"Refining (ktons of black mass)",0.764709939343862
"Stationary Storage","Canada",2030,"Pre-processing (ktons of battery)",3.70633050200285
"Stationary Storage","Canada",2030,"Refining (ktons of black mass)",1.11189915060086
"Stationary Storage","Canada",2031,"Pre-processing (ktons of battery)",5.18390332318397
"Stationary Storage","Canada",2031,"Refining (ktons of black mass)",1.55517099695519
"Stationary Storage","Canada",2032,"Pre-processing (ktons of battery)",6.88088426056071
"Stationary Storage","Canada",2032,"Refining (ktons of black mass)",2.06426527816821
"Stationary Storage","Canada",2033,"Pre-processing (ktons of battery)",8.54977051437584
"Stationary Storage","Canada",2033,"Refining (ktons of black mass)",2.56493115431275
"Stationary Storage","Canada",2034,"Pre-processing (ktons of battery)",9.8459380456298
"Stationary Storage","Canada",2034,"Refining (ktons of black mass)",2.95378141368894
"Stationary Storage","Canada",2035,"Pre-processing (ktons of battery)",10.4989292024548
"Stationary Storage","Canada",2035,"Refining (ktons of black mass)",3.14967876073643
"Stationary Storage","Canada",2036,"Pre-processing (ktons of battery)",10.4911538381102
"Stationary Storage","Canada",2036,"Refining (ktons of black mass)",3.14734615143307
"Stationary Storage","Canada",2037,"Pre-processing (ktons of battery)",10.0836161850351
"Stationary Storage","Canada",2037,"Refining (ktons of black mass)",3.02508485551053
"Stationary Storage","Canada",2038,"Pre-processing (ktons of battery)",9.6555310874286
"Stationary Storage","Canada",2038,"Refining (ktons of black mass)",2.89665932622858
"Stationary Storage","Canada",2039,"Pre-processing (ktons of battery)",17.4610232039584
"Stationary Storage","Canada",2039,"Refining (ktons of black mass)",5.23830696118753
"Stationary Storage","Canada",2040,"Pre-processing (ktons of battery)",25.7099283340862
"Stationary Storage","Canada",2040,"Refining (ktons of black mass)",7.71297850022586
"Stationary Storage","Canada",2041,"Pre-processing (ktons of battery)",32.0970065277997
"Stationary Storage","Canada",2041,"Refining (ktons of black mass)",9.62910195833992
"Stationary Storage","Canada",2042,"Pre-processing (ktons of battery)",42.6964667610604
"Stationary Storage","Canada",2042,"Refining (ktons of black mass)",12.8089400283181
"Stationary Storage","Canada",2043,"Pre-processing (ktons of battery)",53.7735396357751
"Stationary Storage","Canada",2043,"Refining (ktons of black mass)",16.1320618907325
"Stationary Storage","Canada",2044,"Pre-processing (ktons of battery)",65.6787839939977
"Stationary Storage","Canada",2044,"Refining (ktons of black mass)",19.7036351981993
"Stationary Storage","Canada",2045,"Pre-processing (ktons of battery)",76.6698506694259
"Stationary Storage","Canada",2045,"Refining (ktons of black mass)",23.0009552008278
"Stationary Storage","Canada",2046,"Pre-processing (ktons of battery)",94.6107877276441
"Stationary Storage","Canada",2046,"Refining (ktons of black mass)",28.3832363182932
"Stationary Storage","Canada",2047,"Pre-processing (ktons of battery)",107.336803441156
"Stationary Storage","Canada",2047,"Refining (ktons of black mass)",32.2010410323468
"Stationary Storage","Canada",2048,"Pre-processing (ktons of battery)",120.341294053339
"Stationary Storage","Canada",2048,"Refining (ktons of black mass)",36.1023882160017
"Stationary Storage","Canada",2049,"Pre-processing (ktons of battery)",133.234983459408
"Stationary Storage","Canada",2049,"Refining (ktons of black mass)",39.9704950378223
"Stationary Storage","Canada",2050,"Pre-processing (ktons of battery)",145.951770111903
"Stationary Storage","Canada",2050,"Refining (ktons of black mass)",43.785531033571
"Stationary Storage","Mexico",2025,"Pre-processing (ktons of battery)",0.175237510501024
"Stationary Storage","Mexico",2025,"Refining (ktons of black mass)",0.0525712531503071
"Stationary Storage","Mexico",2026,"Pre-processing (ktons of battery)",0.273760266372197
"Stationary Storage","Mexico",2026,"Refining (ktons of black mass)",0.0821280799116591
"Stationary Storage","Mexico",2027,"Pre-processing (ktons of battery)",0.424809303393551
"Stationary Storage","Mexico",2027,"Refining (ktons of black mass)",0.127442791018065
"Stationary Storage","Mexico",2028,"Pre-processing (ktons of battery)",0.652654510098576
"Stationary Storage","Mexico",2028,"Refining (ktons of black mass)",0.195796353029573
"Stationary Storage","Mexico",2029,"Pre-processing (ktons of battery)",0.986475097535608
"Stationary Storage","Mexico",2029,"Refining (ktons of black mass)",0.295942529260682
"Stationary Storage","Mexico",2030,"Pre-processing (ktons of battery)",1.46088838557392
"Stationary Storage","Mexico",2030,"Refining (ktons of black mass)",0.438266515672175
"Stationary Storage","Mexico",2031,"Pre-processing (ktons of battery)",2.10371952986873
"Stationary Storage","Mexico",2031,"Refining (ktons of black mass)",0.631115858960618
"Stationary Storage","Mexico",2032,"Pre-processing (ktons of battery)",2.91886296472817
"Stationary Storage","Mexico",2032,"Refining (ktons of black mass)",0.875658889418451
"Stationary Storage","Mexico",2033,"Pre-processing (ktons of battery)",3.87397510347332
"Stationary Storage","Mexico",2033,"Refining (ktons of black mass)",1.162192531042
"Stationary Storage","Mexico",2034,"Pre-processing (ktons of battery)",4.90123090765627
"Stationary Storage","Mexico",2034,"Refining (ktons of black mass)",1.47036927229688
"Stationary Storage","Mexico",2035,"Pre-processing (ktons of battery)",5.92573492667033
"Stationary Storage","Mexico",2035,"Refining (ktons of black mass)",1.7777204780011
"Stationary Storage","Mexico",2036,"Pre-processing (ktons of battery)",6.88885028839309
"Stationary Storage","Mexico",2036,"Refining (ktons of black mass)",2.06665508651793
"Stationary Storage","Mexico",2037,"Pre-processing (ktons of battery)",7.7447343244477
"Stationary Storage","Mexico",2037,"Refining (ktons of black mass)",2.32342029733431
"Stationary Storage","Mexico",2038,"Pre-processing (ktons of battery)",8.44186216072153
"Stationary Storage","Mexico",2038,"Refining (ktons of black mass)",2.53255864821646
"Stationary Storage","Mexico",2039,"Pre-processing (ktons of battery)",10.0095088062479
"Stationary Storage","Mexico",2039,"Refining (ktons of black mass)",3.00285264187437
"Stationary Storage","Mexico",2040,"Pre-processing (ktons of battery)",16.0045386246165
"Stationary Storage","Mexico",2040,"Refining (ktons of black mass)",4.80136158738494
"Stationary Storage","Mexico",2041,"Pre-processing (ktons of battery)",22.8010116865074
"Stationary Storage","Mexico",2041,"Refining (ktons of black mass)",6.84030350595223
"Stationary Storage","Mexico",2042,"Pre-processing (ktons of battery)",30.278960459858
"Stationary Storage","Mexico",2042,"Refining (ktons of black mass)",9.08368813795738
"Stationary Storage","Mexico",2043,"Pre-processing (ktons of battery)",38.8804138057032
"Stationary Storage","Mexico",2043,"Refining (ktons of black mass)",11.664124141711
"Stationary Storage","Mexico",2044,"Pre-processing (ktons of battery)",48.516499155676
"Stationary Storage","Mexico",2044,"Refining (ktons of black mass)",14.5549497467028
"Stationary Storage","Mexico",2045,"Pre-processing (ktons of battery)",58.8828365705274
"Stationary Storage","Mexico",2045,"Refining (ktons of black mass)",17.6648509711582
"Stationary Storage","Mexico",2046,"Pre-processing (ktons of battery)",69.6033478802276
"Stationary Storage","Mexico",2046,"Refining (ktons of black mass)",20.8810043640683
"Stationary Storage","Mexico",2047,"Pre-processing (ktons of battery)",80.5090004565217
"Stationary Storage","Mexico",2047,"Refining (ktons of black mass)",24.1527001369565
"Stationary Storage","Mexico",2048,"Pre-processing (ktons of battery)",91.4522536605977
"Stationary Storage","Mexico",2048,"Refining (ktons of black mass)",27.4356760981793
"Stationary Storage","Mexico",2049,"Pre-processing (ktons of battery)",102.498046038826
"Stationary Storage","Mexico",2049,"Refining (ktons of black mass)",30.7494138116479
"Stationary Storage","Mexico",2050,"Pre-processing (ktons of battery)",113.648959886308
"Stationary Storage","Mexico",2050,"Refining (ktons of black mass)",34.0946879658924
"Stationary Storage","United States",2025,"Pre-processing (ktons of battery)",3.69384186777684
"Stationary Storage","United States",2025,"Refining (ktons of black mass)",1.10815256033305
"Stationary Storage","United States",2026,"Pre-processing (ktons of battery)",5.7624127645408
"Stationary Storage","United States",2026,"Refining (ktons of black mass)",1.72872382936224
"Stationary Storage","United States",2027,"Pre-processing (ktons of battery)",8.90726800556441
"Stationary Storage","United States",2027,"Refining (ktons of black mass)",2.67218040166932
"Stationary Storage","United States",2028,"Pre-processing (ktons of battery)",13.6203454363503
"Stationary Storage","United States",2028,"Refining (ktons of black mass)",4.0861036309051
"Stationary Storage","United States",2029,"Pre-processing (ktons of battery)",20.4901499453035
"Stationary Storage","United States",2029,"Refining (ktons of black mass)",6.14704498359105
"Stationary Storage","United States",2030,"Pre-processing (ktons of battery)",30.0751299362809
"Stationary Storage","United States",2030,"Refining (ktons of black mass)",9.02253898088427
"Stationary Storage","United States",2031,"Pre-processing (ktons of battery)",42.6689086133414
"Stationary Storage","United States",2031,"Refining (ktons of black mass)",12.8006725840024
"Stationary Storage","United States",2032,"Pre-processing (ktons of battery)",57.8871175118266
"Stationary Storage","United States",2032,"Refining (ktons of black mass)",17.366135253548
"Stationary Storage","United States",2033,"Pre-processing (ktons of battery)",74.3385682027967
"Stationary Storage","United States",2033,"Refining (ktons of black mass)",22.301570460839
"Stationary Storage","United States",2034,"Pre-processing (ktons of battery)",89.8859264153472
"Stationary Storage","United States",2034,"Refining (ktons of black mass)",26.9657779246042
"Stationary Storage","United States",2035,"Pre-processing (ktons of battery)",102.71435142418
"Stationary Storage","United States",2035,"Refining (ktons of black mass)",30.8143054272539
"Stationary Storage","United States",2036,"Pre-processing (ktons of battery)",112.625760346621
"Stationary Storage","United States",2036,"Refining (ktons of black mass)",33.7877281039863
"Stationary Storage","United States",2037,"Pre-processing (ktons of battery)",121.047320046377
"Stationary Storage","United States",2037,"Refining (ktons of black mass)",36.3141960139131
"Stationary Storage","United States",2038,"Pre-processing (ktons of battery)",130.151114914363
"Stationary Storage","United States",2038,"Refining (ktons of black mass)",39.0453344743088
"Stationary Storage","United States",2039,"Pre-processing (ktons of battery)",141.622960617899
"Stationary Storage","United States",2039,"Refining (ktons of black mass)",42.4868881853698
"Stationary Storage","United States",2040,"Pre-processing (ktons of battery)",270.561544636166
"Stationary Storage","United States",2040,"Refining (ktons of black mass)",81.1684633908498
"Stationary Storage","United States",2041,"Pre-processing (ktons of battery)",418.496239663252
"Stationary Storage","United States",2041,"Refining (ktons of black mass)",125.548871898975
"Stationary Storage","United States",2042,"Pre-processing (ktons of battery)",448.077777829485
"Stationary Storage","United States",2042,"Refining (ktons of black mass)",134.423333348845
"Stationary Storage","United States",2043,"Pre-processing (ktons of battery)",566.452433128257
"Stationary Storage","United States",2043,"Refining (ktons of black mass)",169.935729938477
"Stationary Storage","United States",2044,"Pre-processing (ktons of battery)",656.861946134705
"Stationary Storage","United States",2044,"Refining (ktons of black mass)",197.058583840411
"Stationary Storage","United States",2045,"Pre-processing (ktons of battery)",702.393161451777
"Stationary Storage","United States",2045,"Refining (ktons of black mass)",210.717948435533
"Stationary Storage","United States",2046,"Pre-processing (ktons of battery)",759.163721053157
"Stationary Storage","United States",2046,"Refining (ktons of black mass)",227.749116315947
"Stationary Storage","United States",2047,"Pre-processing (ktons of battery)",857.741548651118
"Stationary Storage","United States",2047,"Refining (ktons of black mass)",257.322464595335
"Stationary Storage","United States",2048,"Pre-processing (ktons of battery)",996.723923621633
"Stationary Storage","United States",2048,"Refining (ktons of black mass)",299.01717708649
"Stationary Storage","United States",2049,"Pre-processing (ktons of battery)",1136.46160415233
"Stationary Storage","United States",2049,"Refining (ktons of black mass)",340.938481245699
"Stationary Storage","United States",2050,"Pre-processing (ktons of battery)",1130.27787514716
"Stationary Storage","United States",2050,"Refining (ktons of black mass)",339.083362544147
"Used LDV Trade","Canada",2025,"Pre-processing (ktons of battery)",-0.009749055897368
"Used LDV Trade","Canada",2025,"Refining (ktons of black mass)",-0.00267490536832402
"Used LDV Trade","Canada",2026,"Pre-processing (ktons of battery)",-0.01580932694631
"Used LDV Trade","Canada",2026,"Refining (ktons of black mass)",-0.00433769730766403
"Used LDV Trade","Canada",2027,"Pre-processing (ktons of battery)",-0.0247984316278198
"Used LDV Trade","Canada",2027,"Refining (ktons of black mass)",-0.00680409042532998
"Used LDV Trade","Canada",2028,"Pre-processing (ktons of battery)",-0.0403112612911398
"Used LDV Trade","Canada",2028,"Refining (ktons of black mass)",-0.01106043604291
"Used LDV Trade","Canada",2029,"Pre-processing (ktons of battery)",-0.0643494446577998
"Used LDV Trade","Canada",2029,"Refining (ktons of black mass)",-0.01765593271553
"Used LDV Trade","Canada",2030,"Pre-processing (ktons of battery)",-0.10269778587516
"Used LDV Trade","Canada",2030,"Refining (ktons of black mass)",-0.02817779092093
"Used LDV Trade","Canada",2031,"Pre-processing (ktons of battery)",-0.158938421548
"Used LDV Trade","Canada",2031,"Refining (ktons of black mass)",-0.0436088623870397
"Used LDV Trade","Canada",2032,"Pre-processing (ktons of battery)",-0.237207191421501
"Used LDV Trade","Canada",2032,"Refining (ktons of black mass)",-0.0650839216041099
"Used LDV Trade","Canada",2033,"Pre-processing (ktons of battery)",-0.342597974010199
"Used LDV Trade","Canada",2033,"Refining (ktons of black mass)",-0.0940006057514306
"Used LDV Trade","Canada",2034,"Pre-processing (ktons of battery)",-0.478511615870595
"Used LDV Trade","Canada",2034,"Refining (ktons of black mass)",-0.131292024948101
"Used LDV Trade","Canada",2035,"Pre-processing (ktons of battery)",-0.650313032709196
"Used LDV Trade","Canada",2035,"Refining (ktons of black mass)",-0.1784301824298
"Used LDV Trade","Canada",2036,"Pre-processing (ktons of battery)",-0.863887016614303
"Used LDV Trade","Canada",2036,"Refining (ktons of black mass)",-0.237029722948998
"Used LDV Trade","Canada",2037,"Pre-processing (ktons of battery)",-1.13224627925119
"Used LDV Trade","Canada",2037,"Refining (ktons of black mass)",-0.3106610201561
"Used LDV Trade","Canada",2038,"Pre-processing (ktons of battery)",-1.47800619220699
"Used LDV Trade","Canada",2038,"Refining (ktons of black mass)",-0.405529185550999
"Used LDV Trade","Canada",2039,"Pre-processing (ktons of battery)",-1.93730838654602
"Used LDV Trade","Canada",2039,"Refining (ktons of black mass)",-0.531550609395102
"Used LDV Trade","Canada",2040,"Pre-processing (ktons of battery)",-2.55370842303699
"Used LDV Trade","Canada",2040,"Refining (ktons of black mass)",-0.700675885114104
"Used LDV Trade","Canada",2041,"Pre-processing (ktons of battery)",-3.36678710361099
"Used LDV Trade","Canada",2041,"Refining (ktons of black mass)",-0.9237650283539
"Used LDV Trade","Canada",2042,"Pre-processing (ktons of battery)",-4.38590289639199
"Used LDV Trade","Canada",2042,"Refining (ktons of black mass)",-1.20338577663469
"Used LDV Trade","Canada",2043,"Pre-processing (ktons of battery)",-5.57415889323002
"Used LDV Trade","Canada",2043,"Refining (ktons of black mass)",-1.529414509914
"Used LDV Trade","Canada",2044,"Pre-processing (ktons of battery)",-6.84864641184199
"Used LDV Trade","Canada",2044,"Refining (ktons of black mass)",-1.87910308912499
"Used LDV Trade","Canada",2045,"Pre-processing (ktons of battery)",-8.09546276013398
"Used LDV Trade","Canada",2045,"Refining (ktons of black mass)",-2.221199367829
"Used LDV Trade","Canada",2046,"Pre-processing (ktons of battery)",-9.19991146304297
"Used LDV Trade","Canada",2046,"Refining (ktons of black mass)",-2.52423340471899
"Used LDV Trade","Canada",2047,"Pre-processing (ktons of battery)",-10.0724701111281
"Used LDV Trade","Canada",2047,"Refining (ktons of black mass)",-2.763642413807
"Used LDV Trade","Canada",2048,"Pre-processing (ktons of battery)",-10.663649666487
"Used LDV Trade","Canada",2048,"Refining (ktons of black mass)",-2.925847798915
"Used LDV Trade","Canada",2049,"Pre-processing (ktons of battery)",-10.9655339573671
"Used LDV Trade","Canada",2049,"Refining (ktons of black mass)",-3.00867755379599
"Used LDV Trade","Canada",2050,"Pre-processing (ktons of battery)",-11.006467497236
"Used LDV Trade","Canada",2050,"Refining (ktons of black mass)",-3.01990872804299
"Used LDV Trade","Mexico",2025,"Pre-processing (ktons of battery)",0.535189590389962
"Used LDV Trade","Mexico",2025,"Refining (ktons of black mass)",0.151449617495579
"Used LDV Trade","Mexico",2026,"Pre-processing (ktons of battery)",0.864478783578413
"Used LDV Trade","Mexico",2026,"Refining (ktons of black mass)",0.244632899176154
"Used LDV Trade","Mexico",2027,"Pre-processing (ktons of battery)",1.36410977933166
"Used LDV Trade","Mexico",2027,"Refining (ktons of black mass)",0.386020034790335
"Used LDV Trade","Mexico",2028,"Pre-processing (ktons of battery)",2.08797774410036
"Used LDV Trade","Mexico",2028,"Refining (ktons of black mass)",0.590862446432991
"Used LDV Trade","Mexico",2029,"Pre-processing (ktons of battery)",3.12183786717809
"Used LDV Trade","Mexico",2029,"Refining (ktons of black mass)",0.883427404712474
"Used LDV Trade","Mexico",2030,"Pre-processing (ktons of battery)",4.54848086760649
"Used LDV Trade","Mexico",2030,"Refining (ktons of black mass)",1.28714328521044
"Used LDV Trade","Mexico",2031,"Pre-processing (ktons of battery)",6.49517361866403
"Used LDV Trade","Mexico",2031,"Refining (ktons of black mass)",1.83802446418528
"Used LDV Trade","Mexico",2032,"Pre-processing (ktons of battery)",9.11937493814368
"Used LDV Trade","Mexico",2032,"Refining (ktons of black mass)",2.58062912840717
"Used LDV Trade","Mexico",2033,"Pre-processing (ktons of battery)",12.6246645525082
"Used LDV Trade","Mexico",2033,"Refining (ktons of black mass)",3.57256690305617
"Used LDV Trade","Mexico",2034,"Pre-processing (ktons of battery)",17.2490063126444
"Used LDV Trade","Mexico",2034,"Refining (ktons of black mass)",4.88117753995434
"Used LDV Trade","Mexico",2035,"Pre-processing (ktons of battery)",23.2591487693896
"Used LDV Trade","Mexico",2035,"Refining (ktons of black mass)",6.58194637498487
"Used LDV Trade","Mexico",2036,"Pre-processing (ktons of battery)",30.9169041659609
"Used LDV Trade","Mexico",2036,"Refining (ktons of black mass)",8.74896185232325
"Used LDV Trade","Mexico",2037,"Pre-processing (ktons of battery)",40.4168967256108
"Used LDV Trade","Mexico",2037,"Refining (ktons of black mass)",11.4372993409532
"Used LDV Trade","Mexico",2038,"Pre-processing (ktons of battery)",51.8510188064388
"Used LDV Trade","Mexico",2038,"Refining (ktons of black mass)",14.6729628266301
"Used LDV Trade","Mexico",2039,"Pre-processing (ktons of battery)",65.1374474009521
"Used LDV Trade","Mexico",2039,"Refining (ktons of black mass)",18.4327977798009
"Used LDV Trade","Mexico",2040,"Pre-processing (ktons of battery)",80.0026903613759
"Used LDV Trade","Mexico",2040,"Refining (ktons of black mass)",22.6394105405135
"Used LDV Trade","Mexico",2041,"Pre-processing (ktons of battery)",95.9877439394571
"Used LDV Trade","Mexico",2041,"Refining (ktons of black mass)",27.1629107982125
"Used LDV Trade","Mexico",2042,"Pre-processing (ktons of battery)",112.565699787293
"Used LDV Trade","Mexico",2042,"Refining (ktons of black mass)",31.8541923871986
"Used LDV Trade","Mexico",2043,"Pre-processing (ktons of battery)",129.195105802817
"Used LDV Trade","Mexico",2043,"Refining (ktons of black mass)",36.5600335049129
"Used LDV Trade","Mexico",2044,"Pre-processing (ktons of battery)",145.353982471816
"Used LDV Trade","Mexico",2044,"Refining (ktons of black mass)",41.1327227623683
"Used LDV Trade","Mexico",2045,"Pre-processing (ktons of battery)",160.529805922426
"Used LDV Trade","Mexico",2045,"Refining (ktons of black mass)",45.427224557705
"Used LDV Trade","Mexico",2046,"Pre-processing (ktons of battery)",174.248606738778
"Used LDV Trade","Mexico",2046,"Refining (ktons of black mass)",49.3094135491253
"Used LDV Trade","Mexico",2047,"Pre-processing (ktons of battery)",186.125937301508
"Used LDV Trade","Mexico",2047,"Refining (ktons of black mass)",52.6704975516812
"Used LDV Trade","Mexico",2048,"Pre-processing (ktons of battery)",195.963596945596
"Used LDV Trade","Mexico",2048,"Refining (ktons of black mass)",55.4543891237561
"Used LDV Trade","Mexico",2049,"Pre-processing (ktons of battery)",203.799142346146
"Used LDV Trade","Mexico",2049,"Refining (ktons of black mass)",57.671716170266
"Used LDV Trade","Mexico",2050,"Pre-processing (ktons of battery)",209.884711311775
"Used LDV Trade","Mexico",2050,"Refining (ktons of black mass)",59.393829433747
"Used LDV Trade","United States",2025,"Pre-processing (ktons of battery)",-0.78029935982386
"Used LDV Trade","United States",2025,"Refining (ktons of black mass)",-0.21433444998555
"Used LDV Trade","United States",2026,"Pre-processing (ktons of battery)",-1.2606690375295
"Used LDV Trade","United States",2026,"Refining (ktons of black mass)",-0.34628351461635
"Used LDV Trade","United States",2027,"Pre-processing (ktons of battery)",-1.9898818009868
"Used LDV Trade","United States",2027,"Refining (ktons of black mass)",-0.54658537903586
"Used LDV Trade","United States",2028,"Pre-processing (ktons of battery)",-3.0462403316084
"Used LDV Trade","United States",2028,"Refining (ktons of black mass)",-0.8367484065942
"Used LDV Trade","United States",2029,"Pre-processing (ktons of battery)",-4.5555914846883
"Used LDV Trade","United States",2029,"Refining (ktons of black mass)",-1.2513405053285
"Used LDV Trade","United States",2030,"Pre-processing (ktons of battery)",-6.63897712834319
"Used LDV Trade","United States",2030,"Refining (ktons of black mass)",-1.8236097381796
"Used LDV Trade","United States",2031,"Pre-processing (ktons of battery)",-9.48327072083101
"Used LDV Trade","United States",2031,"Refining (ktons of black mass)",-2.6048869429704
"Used LDV Trade","United States",2032,"Pre-processing (ktons of battery)",-13.320515170417
"Used LDV Trade","United States",2032,"Refining (ktons of black mass)",-3.6589102075131
"Used LDV Trade","United States",2033,"Pre-processing (ktons of battery)",-18.451138438475
"Used LDV Trade","United States",2033,"Refining (ktons of black mass)",-5.0682017856716
"Used LDV Trade","United States",2034,"Pre-processing (ktons of battery)",-25.228143939239
"Used LDV Trade","United States",2034,"Refining (ktons of black mass)",-6.9297254794538
"Used LDV Trade","United States",2035,"Pre-processing (ktons of battery)",-34.04812820345
"Used LDV Trade","United States",2035,"Refining (ktons of black mass)",-9.35241934989001
"Used LDV Trade","United States",2036,"Pre-processing (ktons of battery)",-45.303159917678
"Used LDV Trade","United States",2036,"Refining (ktons of black mass)",-12.443977739203
"Used LDV Trade","United States",2037,"Pre-processing (ktons of battery)",-59.288617876331
"Used LDV Trade","United States",2037,"Refining (ktons of black mass)",-16.285535984286
"Used LDV Trade","United States",2038,"Pre-processing (ktons of battery)",-76.151704440341
"Used LDV Trade","United States",2038,"Refining (ktons of black mass)",-20.917527973324
"Used LDV Trade","United States",2039,"Pre-processing (ktons of battery)",-95.7854181946299
"Used LDV Trade","United States",2039,"Refining (ktons of black mass)",-26.310562307799
"Used LDV Trade","United States",2040,"Pre-processing (ktons of battery)",-117.80274969224
"Used LDV Trade","United States",2040,"Refining (ktons of black mass)",-32.358334329241
"Used LDV Trade","United States",2041,"Pre-processing (ktons of battery)",-141.54332567128
"Used LDV Trade","United States",2041,"Refining (ktons of black mass)",-38.879451168238
"Used LDV Trade","United States",2042,"Pre-processing (ktons of battery)",-166.24936091074
"Used LDV Trade","United States",2042,"Refining (ktons of black mass)",-45.665762611026
"Used LDV Trade","United States",2043,"Pre-processing (ktons of battery)",-191.14453847872
"Used LDV Trade","United States",2043,"Refining (ktons of black mass)",-52.504028110221
"Used LDV Trade","United States",2044,"Pre-processing (ktons of battery)",-215.48209521513
"Used LDV Trade","United States",2044,"Refining (ktons of black mass)",-59.1891250174741
"Used LDV Trade","United States",2045,"Pre-processing (ktons of battery)",-238.53091292609
"Used LDV Trade","United States",2045,"Refining (ktons of black mass)",-65.520228080292
"Used LDV Trade","United States",2046,"Pre-processing (ktons of battery)",-259.61430463444
"Used LDV Trade","United States",2046,"Refining (ktons of black mass)",-71.311463339873
"Used LDV Trade","United States",2047,"Pre-processing (ktons of battery)",-278.18147301427
"Used LDV Trade","United States",2047,"Refining (ktons of black mass)",-76.41153650073
"Used LDV Trade","United States",2048,"Pre-processing (ktons of battery)",-293.94315929983
"Used LDV Trade","United States",2048,"Refining (ktons of black mass)",-80.7409932897599
"Used LDV Trade","United States",2049,"Pre-processing (ktons of battery)",-306.939075782741
"Used LDV Trade","United States",2049,"Refining (ktons of black mass)",-84.31074197192
"Used LDV Trade","United States",2050,"Pre-processing (ktons of battery)",-317.50421855829
"Used LDV Trade","United States",2050,"Refining (ktons of black mass)",-87.2128000568199
"Production Scrap","North America",2025,"Pre-processing (ktons of battery)",87.6964726168076
"Production Scrap","North America",2025,"Refining (ktons of black mass)",25.3880105952811
"Production Scrap","North America",2026,"Pre-processing (ktons of battery)",105.628898443873
"Production Scrap","North America",2026,"Refining (ktons of black mass)",30.4083617713342
"Production Scrap","North America",2027,"Pre-processing (ktons of battery)",168.898785331047
"Production Scrap","North America",2027,"Refining (ktons of black mass)",48.1590785638585
"Production Scrap","North America",2028,"Pre-processing (ktons of battery)",167.834107208401
"Production Scrap","North America",2028,"Refining (ktons of black mass)",47.8221480925264
"Production Scrap","North America",2029,"Pre-processing (ktons of battery)",210.948353321281
"Production Scrap","North America",2029,"Refining (ktons of black mass)",59.9240249777184
"Production Scrap","North America",2030,"Pre-processing (ktons of battery)",202.069159999267
"Production Scrap","North America",2030,"Refining (ktons of black mass)",57.35890220758
"Production Scrap","North America",2031,"Pre-processing (ktons of battery)",218.589133334458
"Production Scrap","North America",2031,"Refining (ktons of black mass)",62.0231101780212
"Production Scrap","North America",2032,"Pre-processing (ktons of battery)",221.265074065596
"Production Scrap","North America",2032,"Refining (ktons of black mass)",62.7885947303779
"Production Scrap","North America",2033,"Pre-processing (ktons of battery)",221.009048796154
"Production Scrap","North America",2033,"Refining (ktons of black mass)",62.729056355815
"Production Scrap","North America",2034,"Pre-processing (ktons of battery)",221.117597558576
"Production Scrap","North America",2034,"Refining (ktons of black mass)",62.8200365559087
"Production Scrap","North America",2035,"Pre-processing (ktons of battery)",220.727079970677
"Production Scrap","North America",2035,"Refining (ktons of black mass)",62.7150498056864
